app_id,user_id,trackinglink_count,DA_count,SA_count,unique_channel_count,channel_entropy,last_touch_is_da,latency,recency,recent_touch_pressure,touch_per_latency_hour,last1h_touch_count,recent_24h_ratio,click_ratio,impression_count,is_single_touch_install,product_viewed_count,user_signin,product_addedtocart,deeplink_open,home_viewed,addtowishlist,onboarding,user_signup,total_events,n_event_types,assigned_trigger,is_random,modal_clicked,first_session_purchase,d3_purchase,d3_churn
ablog,rct_00013,2,2,0,1,1.0683309389857285,0,53.19753298798343,16.822089062499572,2.1352212664879504,0.5501067313295362,2,0.7980846776790959,0.437373442218973,9,1,0,1,0,0,1,0,1,0,7,2,scarcity,1,0,0,0,0
ablog,rct_00014,2,3,0,4,0.5191019415945721,0,82.71317040919158,4.729245443678662,0.6379441596454063,0.1631880150317439,2,0.2523112691606467,0.0231835351910173,10,1,0,1,0,1,1,0,0,0,5,4,control,1,0,0,0,1
ablog,rct_00015,3,1,1,1,1.2726490174268426,0,13.962968220025877,7.786242409699888,2.5200851956210477,0.0755575876787141,1,0.3494232100141105,0.0543416244594967,13,0,0,0,0,1,0,0,0,0,8,2,scarcity,1,1,0,0,1
ablog,rct_00016,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,5,2,scarcity,1,0,0,1,0
ablog,rct_00017,5,1,0,1,1.1032601474127732,1,96.2562645165002,13.98696416917813,3.1759230328550654,0.0044989705635755,1,0.7529763982903102,0.3588099928108626,12,1,0,1,0,0,0,0,0,1,7,2,novelty,1,0,0,0,0
ablog,rct_00018,3,4,1,1,0.6510063397715294,1,5.717595046306408,20.00735932433626,0.0593880825003367,0.046608102876612,1,0.6617449307830455,0.1426658147445205,7,0,3,0,0,0,0,0,0,0,5,3,price_appeal,1,0,0,0,1
ablog,rct_00019,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,14,2,control,1,1,0,0,1
ablog,rct_00020,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,8,4,scarcity,1,0,0,0,1
ablog,rct_00021,1,3,0,2,0.3247022633173386,1,155.0037484336441,0.8397223556962606,0.746926075127494,0.1685342546005732,1,0.2789818969956816,0.2111377997060093,10,0,3,1,0,1,0,0,0,1,5,3,novelty,1,0,0,0,0
ablog,rct_00022,3,0,2,2,0.7656112339072223,0,4.976366633424279,7.320713999287719,0.1050614587538689,0.1226145496827318,1,0.5019663485172515,0.2758645629734544,12,0,0,1,1,0,0,0,1,0,11,4,control,1,0,0,1,0
ablog,rct_00023,4,2,1,1,0.848297918145009,1,78.03057812127932,5.32588555495052,0.214297728696891,0.2925370055206876,0,0.4025130261178412,0.2176803007283669,7,0,0,1,0,0,1,0,0,0,4,2,price_appeal,1,0,0,1,0
ablog,rct_00024,7,1,1,3,0.8706422468778855,0,107.3753599427647,3.7733818841425766,0.493733397472052,0.0018877480892359,0,0.896350791783937,0.25853366496885,6,1,4,1,0,0,0,0,0,0,7,5,price_appeal,1,0,0,0,0
ablog,rct_00025,5,0,1,2,0.0808759360515083,1,18.01463468222523,3.3672677229221506,2.391624439483573,0.0803625335237642,0,0.6038662777015761,0.3337166196366453,9,0,0,0,0,0,0,0,0,0,5,4,scarcity,1,0,0,0,1
ablog,rct_00026,4,0,3,2,1.350309509408445,0,21.03726716800988,1.4582268686448567,0.0953536964924317,0.0924970733725816,0,0.7494251841666352,0.167787950813125,5,1,2,0,0,0,1,0,0,0,5,1,scarcity,1,0,1,0,1
ablog,rct_00027,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,8,1,scarcity,1,0,0,0,1
ablog,rct_00028,3,2,2,3,0.1392864255038858,0,16.556025129957852,15.281399269987348,0.7952911778525596,0.0673883012146163,0,0.8625160301093421,0.1622503032858338,11,0,1,1,0,0,1,0,0,0,9,3,price_appeal,1,0,0,0,0
ablog,rct_00029,3,0,1,2,0.6404685515934633,0,18.86920417878795,1.6901346229039256,0.2168048147079687,0.0560583760529242,0,0.7049023246174843,0.7159267340006585,12,0,3,0,0,0,1,0,0,0,3,3,control,1,0,0,0,1
ablog,rct_00030,1,0,1,3,1.7043253383591297,1,55.251063449079375,1.7329891619803852,0.3391595682149457,0.0944055543993781,2,0.7942958486384384,0.2093768488589048,11,1,5,0,0,1,0,0,0,0,7,6,social_proof,1,0,0,0,1
ablog,rct_00031,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,3,0,0,0,0,0,1,1,12,7,scarcity,1,0,0,0,1
ablog,rct_00032,2,0,0,4,1.3501430736728512,0,97.37852748807175,9.222338349416674,1.398925896691832,0.0542555886030405,2,0.4318123028823944,0.3453156640666746,6,0,4,1,0,0,1,0,0,0,6,6,price_appeal,1,1,0,0,0
ablog,rct_00033,2,2,0,3,0.7012856120524696,1,8.003749581512638,2.7782939384566667,0.0224331996959765,0.1830492137984116,0,0.6102882659145299,0.7399706036104271,6,0,0,0,0,0,0,0,1,0,10,1,scarcity,1,0,0,0,1
ablog,rct_00034,3,1,0,2,0.4260574130385715,1,16.22884190555035,1.3137755691073167,1.5210951753354591,0.0856962078990146,2,0.6213919191794188,0.1546347180913006,7,0,1,0,0,0,0,0,0,0,8,1,control,1,0,0,0,1
ablog,rct_00035,4,2,1,3,0.6870702984044796,0,3.157987244147819,20.86081535191152,2.136806376277444,0.2773391422111363,1,0.6553280314313671,0.0590158584634469,11,1,0,1,0,0,0,0,0,0,15,3,control,1,0,0,0,1
ablog,rct_00036,3,5,2,1,1.0622213027684655,0,66.9921157855093,6.842219606058643,1.4025738144946882,0.0161521119904423,0,0.6681872700685672,0.4767686596481416,7,0,5,1,0,1,0,0,0,0,9,2,price_appeal,1,0,0,1,0
ablog,rct_00037,4,2,1,3,0.4406379132443473,0,13.417443053147087,3.861799326998416,0.3493182790770617,0.0720938084105886,0,0.7459211514006265,0.2164023655702543,11,1,3,1,0,0,1,0,0,0,6,3,novelty,1,0,0,0,0
ablog,rct_00038,3,3,0,2,0.1804267080717945,0,47.786556168280455,16.19190712417256,0.7881596430430069,0.312524195590718,0,0.6204618782274038,0.1655911000047472,7,0,4,1,0,0,1,0,0,0,10,2,scarcity,1,0,0,1,0
ablog,rct_00039,7,3,0,1,1.0835072636166836,0,144.09490013267205,12.493479462958629,1.2948852850437071,0.0631248342534287,3,0.711253691714603,0.3343479868933133,9,1,4,1,0,0,1,0,0,1,6,4,scarcity,1,0,0,1,0
ablog,rct_00040,2,4,1,1,0.7388148886660004,1,63.86580489838782,20.957661639538312,1.7978297347610082,0.0126474767100066,2,0.7280085620304396,0.3947361001474315,7,0,3,1,0,0,0,0,1,0,10,4,scarcity,1,1,0,0,0
ablog,rct_00041,2,3,0,1,1.141234802818824,0,70.33955569784189,13.563230541870723,0.108075799397905,0.1450162922909452,0,0.5692152426765285,0.3060276539490661,7,0,2,1,0,0,0,0,0,0,7,1,control,1,0,0,0,0
ablog,rct_00042,4,3,2,1,0.8498298021636775,1,365.34466487732334,0.2599162334733804,0.873413680590725,0.0230285739630369,0,0.4607796299351542,0.2458103517700846,4,0,5,1,0,1,0,0,0,0,10,4,social_proof,1,1,0,1,0
ablog,rct_00043,1,2,0,2,0.196211380804181,1,108.06990127112311,0.161494913797553,1.4255719079927314,0.0304759354563307,1,0.3383388140228016,0.0259087585713918,14,0,0,0,0,0,1,0,0,0,7,1,novelty,1,0,0,0,0
ablog,rct_00044,6,1,0,1,0.5110748833694828,0,16.628990854419648,2.981114674808044,3.1398187212947355,0.2372333767937255,0,0.461158973698803,0.2136057874650863,10,0,5,0,0,0,0,0,0,0,5,4,social_proof,1,0,0,0,0
ablog,rct_00045,5,3,0,1,0.2937643168406189,0,16.23586657777281,23.621772449196644,0.1213913131154649,0.1125652394434951,1,0.6721501767758482,0.1800432312590054,6,0,2,1,0,0,0,0,1,0,6,3,control,1,0,0,0,0
ablog,rct_00046,2,1,1,2,1.2597800610649907,0,116.28098602058408,2.736885744361296,1.311306333903009,0.0680314130630516,1,0.394228234334764,0.4443271383712217,10,0,4,0,0,1,1,0,0,1,4,2,novelty,1,1,0,0,1
ablog,rct_00047,3,0,1,2,0.8324866914701099,0,29.342213134072903,11.897793891396775,0.7466212550885571,0.0082397400110225,1,0.4640766343171701,0.2399998702763387,7,0,0,1,0,0,0,0,0,0,3,2,scarcity,1,0,0,0,1
ablog,rct_00048,3,0,0,1,1.1483760655380222,1,12.919916041756576,1.7318717695435026,0.3122802058718696,0.009967098046057,3,0.2549556928694584,0.2433760561316366,10,0,5,0,0,0,0,1,0,0,14,6,price_appeal,1,0,0,0,0
ablog,rct_00049,5,2,0,1,0.5113626194099111,0,63.87389430138041,2.373693040408299,0.2084021994545593,0.26297591692797,2,0.7919441900981694,0.1676644526826671,7,0,3,0,0,0,0,0,0,0,7,2,control,1,0,0,0,1
ablog,rct_00050,3,0,1,2,1.198059911753399,1,204.46810415427467,22.394245431247235,0.3470651248374035,0.0512107562134649,3,0.7934644288404298,0.4210003071002685,9,0,4,1,0,0,1,0,0,0,7,1,novelty,1,0,0,1,0
ablog,rct_00051,1,2,0,3,0.3167313169842955,0,39.34223757191066,52.4605098911942,0.1693072167646931,0.0568881111311851,1,0.4777756646878335,0.3867825191095626,10,1,0,1,1,0,1,0,0,0,4,3,novelty,1,1,0,0,1
ablog,rct_00052,2,0,0,2,0.3359182864522105,0,41.74859409298861,7.4258931029135615,0.5793453605108694,0.0197243318889145,2,0.4926227452929609,0.0248137249258838,13,0,0,1,0,0,1,0,0,0,11,6,control,1,1,0,0,1
ablog,rct_00053,5,2,0,2,0.572347202170918,0,47.922400526161354,8.960726333864969,2.384383232963703,0.2612448054540521,0,0.5718837120223582,0.2026385832590062,4,1,2,1,0,0,1,0,0,0,7,2,novelty,1,1,0,1,0
ablog,rct_00054,1,0,0,1,0.5518730765685423,0,132.25821268748894,10.667183983897605,0.6358540624403547,0.0342764663404044,0,0.6088591684820532,0.2562374243657407,4,1,2,1,0,0,0,0,0,1,11,6,control,1,0,0,1,0
ablog,rct_00055,3,2,1,1,0.2250294664777257,1,123.2647516455873,2.0066462772569897,0.1352133553234241,0.1078254128534914,1,0.4612569149189406,0.4900456304544576,9,1,4,1,0,0,0,0,0,1,9,1,control,1,0,0,0,0
ablog,rct_00056,3,2,0,1,0.6803357634363718,0,140.15237474806707,2.287211149099628,0.2038907272095387,0.2078310835884618,3,0.4178663063811939,0.700751951036935,9,1,3,0,0,0,1,0,0,0,5,2,social_proof,1,0,0,0,0
ablog,rct_00057,3,1,0,1,0.7481048605825449,1,74.51309770767475,21.06264903170586,0.191596913771735,0.0295078024016028,4,0.8808022335517135,0.1638752048949342,9,0,3,0,0,0,0,0,0,0,4,4,scarcity,1,1,0,0,1
ablog,rct_00058,1,2,2,2,0.4538006992652458,0,201.00289991689428,13.96940449703234,0.6630168907952076,0.0142676171857924,2,0.2831482196837955,0.2469113805879784,7,0,2,1,0,1,0,0,0,0,5,5,control,1,0,0,0,0
ablog,rct_00059,4,2,1,1,1.45225466119371,0,10.294852068046826,50.63141356127821,0.4177000518666302,0.1123002025064401,2,0.9391430503228114,0.4293849173133974,11,0,0,1,0,0,1,0,0,0,6,3,novelty,1,1,1,0,0
ablog,rct_00060,1,1,3,3,0.5785434114299636,0,132.34798788867525,13.966299652124851,1.2986146468475068,0.0749155852556318,0,0.8636170523859495,0.2465456041159516,7,1,0,1,0,0,0,0,0,1,12,2,novelty,1,0,0,0,0
ablog,rct_00061,4,3,0,2,0.5942344951913658,0,2.2325450269082556,33.337611221184844,0.0992955469952598,0.0380537022530372,0,0.8743184350416029,0.1742440729360442,9,0,7,1,0,0,1,0,0,0,13,2,scarcity,1,0,0,1,0
ablog,rct_00062,6,1,1,6,1.01026596783738,0,34.25701805932829,22.492834341921466,0.145002220158243,0.0921352664165817,0,0.7196999280063097,0.361704614526171,11,0,0,1,0,0,1,0,0,0,7,2,social_proof,1,0,0,1,0
ablog,rct_00063,5,1,2,1,0.1980370634839117,1,36.461257999682225,7.592704087301329,0.6998064237727024,0.4499285112703046,1,0.7759710478668058,0.11525065237993,7,1,1,1,0,0,0,0,0,0,5,2,social_proof,1,0,0,0,0
ablog,rct_00064,4,3,0,1,1.4917005784182034,0,60.37318925845872,36.2623547337928,0.2560089604738519,0.3745317664134498,2,0.6454767112951937,0.3527158116703511,11,0,0,1,0,0,1,0,0,0,15,3,novelty,1,0,0,0,0
ablog,rct_00065,5,0,2,1,0.6732066287277269,0,170.94942577170315,13.784214576605333,1.861538984301755,0.008755649025433,0,0.7018416933723539,0.0646190751437919,9,0,0,0,0,0,1,0,0,0,6,5,novelty,1,0,0,0,0
ablog,rct_00066,6,3,1,1,0.4310526493852418,1,127.53322690472838,5.459229871155956,0.2016033160583645,0.0519719326229598,0,0.2879358824887256,0.1516158658147878,8,0,0,1,0,0,1,0,0,1,13,3,price_appeal,1,0,0,0,0
ablog,rct_00067,1,2,0,1,0.5884176341868711,0,55.84713751974165,40.68125606944794,0.2786163577307555,0.2373081717056495,0,0.8057141553526996,0.102335519734286,8,0,4,1,0,0,0,0,0,0,6,2,social_proof,1,0,0,1,0
ablog,rct_00068,7,2,2,3,0.9787565383585416,1,177.69849144371096,1.263429351636286,0.586653314245061,0.1364531631083488,1,0.4591326563830654,0.2194829822034373,9,0,0,1,0,0,1,1,0,0,4,2,novelty,1,0,0,1,0
ablog,rct_00069,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,1,1,0,0,1,0,0,1,9,1,price_appeal,1,0,0,0,0
ablog,rct_00070,6,2,0,5,1.0843971470533094,0,4.171666168692506,8.633575986876535,2.704865035783748,0.0219679458155061,1,0.8658790610448114,0.342573647294808,9,0,1,1,0,0,1,0,1,0,8,4,control,1,0,0,0,0
ablog,rct_00071,5,1,0,1,0.9963809240646404,1,31.36819145900632,12.808402474824202,0.039747367015553,0.2008506837757335,1,0.8512021328777033,0.1702667975114047,6,0,0,1,0,0,1,0,0,0,9,4,price_appeal,1,1,1,0,0
ablog,rct_00072,5,2,0,3,1.3282265206701285,0,32.60082624411527,14.991799520687284,1.3964162594427965,0.2471764345749596,0,0.7417838097672476,0.7064115269467224,6,0,0,1,0,1,0,0,0,0,6,5,scarcity,1,0,0,0,0
ablog,rct_00073,2,2,1,1,0.8634317525722345,1,150.0665669597094,0.0134355193615799,1.481292782718344,0.0767065660883859,2,0.6547530524270296,0.2141596391319745,8,0,0,1,0,0,0,0,0,0,10,3,price_appeal,1,0,0,1,0
ablog,rct_00074,3,0,1,3,1.2609245198243253,1,11.893086649585886,22.749966815735498,0.8465736149168595,0.3079994929641318,1,0.2878942519005567,0.0893502760851303,5,0,0,1,0,0,0,0,0,0,7,2,control,1,0,0,0,0
ablog,rct_00075,7,2,0,3,0.8463081994511357,0,25.70585810489606,1.1721993848199572,0.4979976896147264,0.0178317575641084,0,0.6172991731000598,0.029508293246358,12,0,0,0,1,0,0,0,0,0,8,6,control,1,0,0,1,0
ablog,rct_00076,3,1,1,1,0.8195312392604948,0,347.6438506319675,1.3082765297137184,3.6650164289324376,0.194554386601813,3,0.3288624419860363,0.0193883254003113,7,0,5,0,0,0,0,0,0,0,13,3,control,1,0,0,0,0
ablog,rct_00077,1,1,0,1,0.3097125277066607,0,6.520698792875677,6.8628571553054165,0.1843591325415289,0.0055632777184951,2,0.6231010000574064,0.2380422495269928,6,0,2,1,0,1,0,0,0,0,9,1,control,1,0,1,0,0
ablog,rct_00078,2,1,1,1,0.9180606954069342,1,9.246365422522889,28.210502275241662,0.4348139370139321,0.0008364615445572,0,0.783626327658006,0.0464757102833101,8,0,7,1,0,0,0,0,0,0,14,2,scarcity,1,0,1,1,0
ablog,rct_00079,5,1,0,3,0.6817966016694991,0,206.69020512445724,6.390877219026042,0.6296969563594933,0.2375016094942694,0,0.4195457744605828,0.0924412254983808,7,0,3,1,0,0,0,0,0,0,8,3,scarcity,1,0,0,0,1
ablog,rct_00080,5,4,1,1,0.2278272536222688,0,60.54246726603495,5.5960832669823795,0.0867615228371715,0.0020917399934415,3,0.771180684762186,0.4040371211320673,7,0,4,0,0,0,0,0,0,0,13,1,social_proof,1,0,0,0,1
ablog,rct_00081,2,1,0,1,0.8236141400675567,1,121.57626222226698,25.023812989694243,1.1164416076679615,0.0790084473111807,2,0.4883726958976681,0.7151791114034541,9,1,3,1,0,0,0,0,0,0,3,5,price_appeal,1,1,0,0,0
ablog,rct_00082,3,0,1,1,1.5624877253981793,0,83.65538854719466,8.487213169965646,0.6039692265668297,0.1270853999301922,2,0.4232727446391669,0.1573732035382226,8,0,0,0,1,0,0,0,0,0,12,2,price_appeal,1,1,1,1,0
ablog,rct_00083,2,4,0,2,1.3482081634513283,1,5.14268017103772,62.25318346932211,1.124063471497221,0.0284602600224056,0,0.8686519599436225,0.196358569840163,4,0,4,1,0,0,0,0,0,0,8,5,price_appeal,1,0,0,0,0
ablog,rct_00084,1,3,2,3,0.5812287336136384,1,21.572828527175098,6.993353925546929,2.2588755252536887,0.0790826203309048,2,0.602098506769823,0.0480280388376845,6,0,0,1,0,0,0,0,0,0,11,3,novelty,1,0,0,0,1
ablog,rct_00085,3,1,0,1,1.3069204435511,1,190.0820201816712,2.788985346820561,1.524825176255482,0.1840733041196832,0,0.9575042793864592,0.2944320483387632,10,0,6,1,0,0,0,0,0,1,6,3,control,1,0,0,0,0
ablog,rct_00086,5,1,0,1,0.4767312833413063,0,105.49519800443667,1.509211225872111,1.152525894830312,0.1967549968318924,1,0.560036412875878,0.370953099337472,10,0,3,0,0,0,0,0,0,0,12,2,price_appeal,1,0,0,0,0
ablog,rct_00087,4,0,2,1,0.5880594558274975,1,13.721800664773872,17.677582059866978,0.5613733111268935,0.1738736355784624,2,0.5632101623721263,0.3537120902342833,7,0,4,0,1,0,0,0,0,0,11,2,novelty,1,0,0,1,0
ablog,rct_00088,1,3,0,1,0.7294967353421499,0,62.84888211827374,8.721429879647769,1.476886420797006,0.0663778572962646,1,0.5519109939931581,0.0679448629754175,6,1,5,1,0,0,0,0,0,0,8,2,price_appeal,1,0,0,0,0
ablog,rct_00089,2,0,2,1,1.1342412388404286,0,14.465126740331106,13.216910466556785,3.5565281143580685,0.1527533238859786,1,0.5278626339519578,0.4077192834735513,8,0,3,1,0,0,1,0,0,0,5,2,social_proof,1,0,0,0,0
ablog,rct_00090,5,2,3,2,1.3890727135112992,0,38.95058279185872,10.101588435186445,0.050433831050112,0.2996509941105031,2,0.5779067381405137,0.1939341193369096,6,1,0,1,1,0,1,0,1,0,5,4,novelty,1,1,0,0,0
ablog,rct_00091,2,2,0,2,1.6319119456662556,0,89.26576871199532,3.388611803196305,0.270832842466254,0.3058083322928049,0,0.7533757829937441,0.3870234873515133,10,0,2,1,0,1,0,0,0,0,9,3,control,1,0,0,0,0
ablog,rct_00092,4,3,0,3,0.7774089383690956,0,81.6302173380463,11.449488772913265,0.1300887611381743,0.0598761681092199,0,0.7853251190873521,0.1209052762620723,10,1,0,1,0,0,0,0,0,0,5,6,novelty,1,1,0,0,0
ablog,rct_00093,6,2,0,1,0.6897826715277284,0,48.7153964799338,20.88485779585539,1.205993364996024,0.0313041884134599,0,0.7270164804555534,0.2987184857258909,4,1,3,1,0,0,0,0,1,0,4,2,scarcity,1,0,0,0,0
ablog,rct_00094,2,1,1,1,1.2720706205864452,0,104.65299600336444,9.423868698807242,0.5437619692751313,0.2482991584264703,1,0.5886324512535986,0.4521437415690835,8,1,0,1,0,0,1,0,0,0,6,3,social_proof,1,0,0,0,1
ablog,rct_00095,4,1,1,2,0.8712831917892847,0,137.0825595679202,3.331046143047949,1.125220367154517,0.1165415798153104,0,0.5941829320881119,0.3518043787307836,10,0,0,1,0,0,1,0,0,0,10,4,scarcity,1,0,0,0,1
ablog,rct_00096,3,1,0,1,1.1714827127148404,1,44.00915553202288,9.29515141503824,0.2060625637491743,0.0385683572193921,0,0.7425812254739147,0.4289851435532068,12,1,4,0,0,0,0,0,0,0,7,4,scarcity,1,0,0,0,1
ablog,rct_00097,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,4,1,0,0,1,0,1,0,5,4,scarcity,1,1,0,0,1
ablog,rct_00098,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,2,1,0,0,0,0,1,0,5,3,scarcity,1,0,0,0,0
ablog,rct_00099,4,0,1,4,0.8934579177839536,1,50.21375403317267,6.979897429073512,0.2796470719080692,0.7641230432960323,1,0.3842809091152126,0.0947014348581022,6,0,0,0,1,0,0,0,1,1,11,5,price_appeal,1,0,0,0,1
ablog,rct_00100,2,1,1,2,0.9580716632460304,1,6.777100156413842,15.118405664500106,1.2367718141143091,0.198933039566995,1,0.3945193189591852,0.3388336597236007,9,0,0,1,0,0,1,0,0,0,11,2,scarcity,1,0,0,0,1
ablog,rct_00101,1,1,0,1,0.5903276270402674,0,54.70309895811293,30.4506100170413,0.4348732727859294,0.2263954536318452,0,0.7325734460754554,0.1473577130714549,8,1,3,0,1,0,0,0,0,1,14,2,control,1,0,0,1,0
ablog,rct_00102,3,1,1,1,0.4695916713083804,0,3.968448150182095,21.716694668928685,0.5364396081112347,0.0471262281519591,1,0.5225436198992882,0.4363551575745967,12,0,0,1,0,1,0,0,0,0,12,1,price_appeal,1,0,0,0,0
ablog,rct_00103,3,2,0,3,0.93461082109975,0,182.7268048420332,4.0816432717853655,2.108270469319174,0.1251694622912645,0,0.514988656490404,0.1270190519735818,11,0,2,0,0,0,0,0,0,0,7,5,scarcity,1,1,0,0,1
ablog,rct_00104,1,1,1,5,0.2400628034894809,0,11.249502582585656,1.9907084845371552,0.4552823727147511,0.3628772316413687,1,0.385937082746659,0.300259503853452,11,0,4,1,0,1,1,0,1,0,7,2,scarcity,1,0,0,0,1
ablog,rct_00105,4,4,0,1,1.166257468612135,1,163.19319556965078,8.637610853841569,0.7528913610135475,0.0757234270561149,2,0.7463771120006308,0.2380475291827507,9,1,4,1,0,0,0,0,0,1,8,3,scarcity,1,0,0,0,0
ablog,rct_00106,3,3,1,1,0.8174275664046177,0,16.479806471110614,24.198013532429755,1.0743544286930724,0.2307441961418496,0,0.1809154126011438,0.2213193734754071,8,1,7,1,0,0,0,0,0,0,5,5,control,1,0,0,0,0
ablog,rct_00107,3,4,0,1,0.660395900487114,0,105.44281335856412,16.266170968931593,0.0768230211923689,0.0428721004906624,0,0.9064618460944056,0.1644982194232179,7,0,2,0,0,0,0,0,0,0,7,3,social_proof,1,1,0,0,0
ablog,rct_00108,5,1,0,2,1.122813305163967,0,140.76785101832914,0.497366108522927,0.0620428245008811,0.5405712083849367,0,0.9234126228486292,0.2891702494641025,11,1,6,1,1,0,0,0,0,0,4,5,price_appeal,1,1,0,1,0
ablog,rct_00109,4,4,0,2,0.1414362089657236,0,44.28093174074381,6.804043806122861,0.2720455682694493,0.1479710988518933,1,0.7074831061601602,0.5202248181885517,7,0,5,0,1,0,1,0,0,0,5,4,social_proof,1,1,0,1,0
ablog,rct_00110,1,3,1,1,0.5659890252173062,0,46.56821201611274,5.977407605686286,0.5886695145492253,0.1874492958475668,0,0.5275415502073356,0.2233071353229989,7,1,6,1,0,0,0,0,0,0,8,7,novelty,1,0,0,1,0
ablog,rct_00111,2,2,1,5,1.020891731702729,0,88.66934035973303,4.734119883590288,1.3009427684040007,0.0130306814069213,2,0.547722431366071,0.3262357436523997,1,0,0,1,0,0,1,0,0,0,9,3,novelty,1,1,0,0,0
ablog,rct_00112,5,2,0,2,1.434133437647392,0,50.71172391683433,12.766033012455877,0.5924094935895109,0.2412205697885537,0,0.5234476445776644,0.0566351670177007,4,0,1,0,0,0,1,0,0,0,9,3,control,1,0,0,0,0
ablog,rct_00113,2,2,1,4,0.2959381726409094,0,9.67856495871982,4.611162273433923,1.5075508909287632,0.3662972201819344,0,0.2961561486909128,0.0694197694805791,9,0,0,0,0,0,1,0,0,0,5,2,scarcity,1,0,0,0,1
ablog,rct_00114,3,0,2,1,0.2996610426994159,1,49.57405119188435,1.5779743750622752,0.3602463530890207,0.004191222806167,1,0.794697833336442,0.0980090214624939,9,0,4,0,0,0,0,0,0,1,6,5,price_appeal,1,1,0,0,1
